Date,Country,Confirmed
5/19/20,Zimbabwe,46
5/20/20,Afghanistan,8145
5/20/20,Albania,964
5/20/20,Algeria,7542
5/20/20,Andorra,762
5/20/20,Angola,52
5/20/20,Antigua and Barbuda,25
5/20/20,Argentina,9283
5/20/20,Armenia,5271
5/20/20,Australia,7081
5/20/20,Austria,16353
5/20/20,Azerbaijan,3631
5/20/20,Bahamas,97
5/20/20,Bahrain,7888
5/20/20,Bangladesh,26738
5/20/20,Barbados,90
5/20/20,Belarus,32426
5/20/20,Belgium,55983
5/20/20,Belize,18
5/20/20,Benin,130
5/20/20,Bhutan,21
5/20/20,Bolivia,4919
5/20/20,Bosnia and Herzegovina,2338
5/20/20,Botswana,25
5/20/20,Brazil,291579
5/20/20,Brunei,141
5/20/20,Bulgaria,2292
5/20/20,Burkina Faso,809
5/20/20,Burma,199
5/20/20,Burundi,42
5/20/20,Cabo Verde,349
5/20/20,Cambodia,122
5/20/20,Cameroon,3733
5/20/20,Canada,81575
5/20/20,Central African Republic,418
5/20/20,Chad,565
5/20/20,Chile,62205
5/20/20,China,84063
5/20/20,Colombia,17687
5/20/20,Comoros,34
5/20/20,Congo (Brazzaville),420
5/20/20,Congo (Kinshasa),1731
5/20/20,Costa Rica,897
5/20/20,Cote d'Ivoire,2231
5/20/20,Croatia,2234
5/20/20,Cuba,1900
5/20/20,Cyprus,922
5/20/20,Czechia,8721
5/20/20,Denmark,11315
5/20/20,Diamond Princess,712
5/20/20,Djibouti,1828
5/20/20,Dominica,16
5/20/20,Dominican Republic,13477
5/20/20,Ecuador,34854
5/20/20,Egypt,14229
5/20/20,El Salvador,1571
5/20/20,Equatorial Guinea,890
5/20/20,Eritrea,39
5/20/20,Estonia,1794
5/20/20,Eswatini,217
5/20/20,Ethiopia,389
5/20/20,Fiji,18
5/20/20,Finland,6443
5/20/20,France,181700
5/20/20,Gabon,1567
5/20/20,Gambia,24
5/20/20,Georgia,713
5/20/20,Germany,178473
5/20/20,Ghana,6269
5/20/20,Greece,2850
5/20/20,Grenada,22
5/20/20,Guatemala,2265
5/20/20,Guinea,2863
5/20/20,Guinea-Bissau,1089
5/20/20,Guyana,125
5/20/20,Haiti,596
5/20/20,Holy See,12
5/20/20,Honduras,2955
5/20/20,Hungary,3598
5/20/20,Iceland,1803
5/20/20,India,112028
5/20/20,Indonesia,19189
5/20/20,Iran,126949
5/20/20,Iraq,3724
5/20/20,Ireland,24315
5/20/20,Israel,16667
5/20/20,Italy,227364
5/20/20,Jamaica,529
5/20/20,Japan,16321
5/20/20,Jordan,672
5/20/20,Kazakhstan,6969
5/20/20,Kenya,1029
5/20/20,"Korea, South",11122
5/20/20,Kosovo,989
5/20/20,Kuwait,17568
5/20/20,Kyrgyzstan,1270
5/20/20,Laos,19
5/20/20,Latvia,1016
5/20/20,Lebanon,961
5/20/20,Lesotho,1
5/20/20,Liberia,238
5/20/20,Libya,69
5/20/20,Liechtenstein,82
5/20/20,Lithuania,1577
5/20/20,Luxembourg,3971
5/20/20,MS Zaandam,9
5/20/20,Madagascar,371
5/20/20,Malawi,71
5/20/20,Malaysia,7009
5/20/20,Maldives,1186
5/20/20,Mali,931
5/20/20,Malta,584
5/20/20,Mauritania,141
5/20/20,Mauritius,332
5/20/20,Mexico,56594
5/20/20,Moldova,6553
5/20/20,Monaco,97
5/20/20,Mongolia,140
5/20/20,Montenegro,324
5/20/20,Morocco,7133
5/20/20,Mozambique,156
5/20/20,Namibia,16
5/20/20,Nepal,427
5/20/20,Netherlands,44647
5/20/20,New Zealand,1503
5/20/20,Nicaragua,254
5/20/20,Niger,920
5/20/20,Nigeria,6677
5/20/20,North Macedonia,1858
5/20/20,Norway,8281
5/20/20,Oman,6043
5/20/20,Pakistan,48091
5/20/20,Panama,9977
5/20/20,Papua New Guinea,8
5/20/20,Paraguay,833
5/20/20,Peru,104020
5/20/20,Philippines,13221
5/20/20,Poland,19739
5/20/20,Portugal,29660
5/20/20,Qatar,37097
5/20/20,Romania,17387
5/20/20,Russia,308705
5/20/20,Rwanda,314
5/20/20,Saint Kitts and Nevis,15
5/20/20,Saint Lucia,18
5/20/20,Saint Vincent and the Grenadines,18
5/20/20,San Marino,656
5/20/20,Sao Tome and Principe,251
5/20/20,Saudi Arabia,62545
5/20/20,Senegal,2714
5/20/20,Serbia,10833
5/20/20,Seychelles,11
5/20/20,Sierra Leone,570
5/20/20,Singapore,29364
5/20/20,Slovakia,1496
5/20/20,Slovenia,1468
5/20/20,Solomon Islands,0
5/20/20,Somalia,1573
5/20/20,South Africa,18003
5/20/20,South Sudan,290
5/20/20,Spain,232555
5/20/20,Sri Lanka,1028
5/20/20,Sudan,2728
5/20/20,Suriname,11
5/20/20,Sweden,32626
5/20/20,Switzerland,30658
5/20/20,Syria,58
5/20/20,Taiwan*,440
5/20/20,Tajikistan,2140
5/20/20,Tanzania,509
5/20/20,Thailand,3034
5/20/20,Timor-Leste,24
5/20/20,Togo,340
5/20/20,Trinidad and Tobago,116
5/20/20,Tunisia,1045
5/20/20,Turkey,152587
5/20/20,US,1559486
5/20/20,Uganda,264
5/20/20,Ukraine,19230
5/20/20,United Arab Emirates,26004
5/20/20,United Kingdom,239579
5/20/20,Uruguay,746
5/20/20,Uzbekistan,2939
5/20/20,Venezuela,824
5/20/20,Vietnam,324
5/20/20,West Bank and Gaza,398
5/20/20,Western Sahara,6
5/20/20,Yemen,184
5/20/20,Zambia,832
5/20/20,Zimbabwe,48
5/21/20,Afghanistan,8676
5/21/20,Albania,969
5/21/20,Algeria,7728
5/21/20,Andorra,762
5/21/20,Angola,58
5/21/20,Antigua and Barbuda,25
5/21/20,Argentina,9931
5/21/20,Armenia,5606
5/21/20,Australia,7095
5/21/20,Austria,16404
5/21/20,Azerbaijan,3749
5/21/20,Bahamas,97
5/21/20,Bahrain,8174
5/21/20,Bangladesh,28511
5/21/20,Barbados,90
5/21/20,Belarus,33371
5/21/20,Belgium,56235
5/21/20,Belize,18
5/21/20,Benin,135
5/21/20,Bhutan,21
5/21/20,Bolivia,5187
5/21/20,Bosnia and Herzegovina,2350
5/21/20,Botswana,29
5/21/20,Brazil,310087
5/21/20,Brunei,141
5/21/20,Bulgaria,2331
5/21/20,Burkina Faso,812
5/21/20,Burma,199
5/21/20,Burundi,42
5/21/20,Cabo Verde,356
5/21/20,Cambodia,123
5/21/20,Cameroon,4288
5/21/20,Canada,82742
5/21/20,Central African Republic,436
5/21/20,Chad,588
5/21/20,Chile,66169
5/21/20,China,84063
5/21/20,Colombia,18330
5/21/20,Comoros,34
5/21/20,Congo (Brazzaville),469
5/21/20,Congo (Kinshasa),1835
5/21/20,Costa Rica,903
5/21/20,Cote d'Ivoire,2301
5/21/20,Croatia,2237
5/21/20,Cuba,1908
5/21/20,Cyprus,923
5/21/20,Czechia,8754
5/21/20,Denmark,11380
5/21/20,Diamond Princess,712
5/21/20,Djibouti,2047
5/21/20,Dominica,16
5/21/20,Dominican Republic,13657
5/21/20,Ecuador,35306
5/21/20,Egypt,15003
5/21/20,El Salvador,1640
5/21/20,Equatorial Guinea,903
5/21/20,Eritrea,39
5/21/20,Estonia,1800
5/21/20,Eswatini,220
5/21/20,Ethiopia,399
5/21/20,Fiji,18
5/21/20,Finland,6493
5/21/20,France,181951
5/21/20,Gabon,1567
5/21/20,Gambia,24
5/21/20,Georgia,721
5/21/20,Germany,179021
5/21/20,Ghana,6269
5/21/20,Greece,2853
5/21/20,Grenada,22
5/21/20,Guatemala,2512
5/21/20,Guinea,3067
5/21/20,Guinea-Bissau,1109
5/21/20,Guyana,127
5/21/20,Haiti,734
5/21/20,Holy See,12
5/21/20,Honduras,3204
5/21/20,Hungary,3641
5/21/20,Iceland,1803
5/21/20,India,118226
5/21/20,Indonesia,20162
5/21/20,Iran,129341
5/21/20,Iraq,3877
5/21/20,Ireland,24391
5/21/20,Israel,16683
5/21/20,Italy,228006
5/21/20,Jamaica,534
5/21/20,Japan,16362
5/21/20,Jordan,684
5/21/20,Kazakhstan,7234
5/21/20,Kenya,1109
5/21/20,"Korea, South",11142
5/21/20,Kosovo,1003
5/21/20,Kuwait,18609
5/21/20,Kyrgyzstan,1313
5/21/20,Laos,19
5/21/20,Latvia,1025
5/21/20,Lebanon,1024
5/21/20,Lesotho,1
5/21/20,Liberia,240
5/21/20,Libya,71
5/21/20,Liechtenstein,82
5/21/20,Lithuania,1593
5/21/20,Luxembourg,3980
5/21/20,MS Zaandam,9
5/21/20,Madagascar,405
5/21/20,Malawi,72
5/21/20,Malaysia,7059
5/21/20,Maldives,1216
5/21/20,Mali,947
5/21/20,Malta,599
5/21/20,Mauritania,173
5/21/20,Mauritius,332
5/21/20,Mexico,59567
5/21/20,Moldova,6704
5/21/20,Monaco,97
5/21/20,Mongolia,140
5/21/20,Montenegro,324
5/21/20,Morocco,7211
5/21/20,Mozambique,162
5/21/20,Namibia,18
5/21/20,Nepal,457
5/21/20,Netherlands,44900
5/21/20,New Zealand,1504
5/21/20,Nicaragua,279
5/21/20,Niger,924
5/21/20,Nigeria,7016
5/21/20,North Macedonia,1898
5/21/20,Norway,8309
5/21/20,Oman,6370
5/21/20,Pakistan,50694
5/21/20,Panama,10116
5/21/20,Papua New Guinea,8
5/21/20,Paraguay,836
5/21/20,Peru,108769
5/21/20,Philippines,13434
5/21/20,Poland,20143
5/21/20,Portugal,29912
5/21/20,Qatar,38651
5/21/20,Romania,17585
5/21/20,Russia,317554
5/21/20,Rwanda,320
5/21/20,Saint Kitts and Nevis,15
5/21/20,Saint Lucia,18
5/21/20,Saint Vincent and the Grenadines,18
5/21/20,San Marino,658
5/21/20,Sao Tome and Principe,251
5/21/20,Saudi Arabia,65077
5/21/20,Senegal,2812
5/21/20,Serbia,10919
5/21/20,Seychelles,11
5/21/20,Sierra Leone,585
5/21/20,Singapore,29812
5/21/20,Slovakia,1502
5/21/20,Slovenia,1468
5/21/20,Solomon Islands,0
5/21/20,Somalia,1594
5/21/20,South Africa,19137
5/21/20,South Sudan,481
5/21/20,Spain,233037
5/21/20,Sri Lanka,1055
5/21/20,Sudan,3138
5/21/20,Suriname,11
5/21/20,Sweden,33236
5/21/20,Switzerland,30694
5/21/20,Syria,58
5/21/20,Taiwan*,440
5/21/20,Tajikistan,2350
5/21/20,Tanzania,509
5/21/20,Thailand,3037
5/21/20,Timor-Leste,24
5/21/20,Togo,354
5/21/20,Trinidad and Tobago,116
5/21/20,Tunisia,1046
5/21/20,Turkey,153548
5/21/20,US,1585151
5/21/20,Uganda,160
5/21/20,Ukraine,19706
5/21/20,United Arab Emirates,26898
5/21/20,United Kingdom,242133
5/21/20,Uruguay,749
5/21/20,Uzbekistan,2964
5/21/20,Venezuela,882
5/21/20,Vietnam,324
5/21/20,West Bank and Gaza,423
5/21/20,Western Sahara,6
5/21/20,Yemen,197
5/21/20,Zambia,866
5/21/20,Zimbabwe,51
5/22/20,Afghanistan,9216
5/22/20,Albania,981
5/22/20,Algeria,7918
5/22/20,Andorra,762
5/22/20,Angola,60
5/22/20,Antigua and Barbuda,25
5/22/20,Argentina,10649
5/22/20,Armenia,5928
5/22/20,Australia,7099
5/22/20,Austria,16436
5/22/20,Azerbaijan,3855
5/22/20,Bahamas,97
5/22/20,Bahrain,8414
5/22/20,Bangladesh,30205
5/22/20,Barbados,90
5/22/20,Belarus,34303
5/22/20,Belgium,56511
5/22/20,Belize,18
5/22/20,Benin,135
5/22/20,Bhutan,21
5/22/20,Bolivia,5579
5/22/20,Bosnia and Herzegovina,2372
5/22/20,Botswana,30
5/22/20,Brazil,330890
5/22/20,Brunei,141
5/22/20,Bulgaria,2372
5/22/20,Burkina Faso,814
5/22/20,Burma,199
5/22/20,Burundi,42
5/22/20,Cabo Verde,362
5/22/20,Cambodia,123
5/22/20,Cameroon,4400
5/22/20,Canada,83947
5/22/20,Central African Republic,479
5/22/20,Chad,611
5/22/20,Chile,70445
5/22/20,China,84081
5/22/20,Colombia,19131
5/22/20,Comoros,78
5/22/20,Congo (Brazzaville),469
5/22/20,Congo (Kinshasa),1945
5/22/20,Costa Rica,911
5/22/20,Cote d'Ivoire,2341
5/22/20,Croatia,2243
5/22/20,Cuba,1916
5/22/20,Cyprus,927
5/22/20,Czechia,8813
5/22/20,Denmark,11428
5/22/20,Diamond Princess,712
5/22/20,Djibouti,2270
5/22/20,Dominica,16
5/22/20,Dominican Republic,13989
5/22/20,Ecuador,35828
5/22/20,Egypt,15786
5/22/20,El Salvador,1725
5/22/20,Equatorial Guinea,960
5/22/20,Eritrea,39
5/22/20,Estonia,1807
5/22/20,Eswatini,225
5/22/20,Ethiopia,433
5/22/20,Fiji,18
5/22/20,Finland,6537
5/22/20,France,182354
5/22/20,Gabon,1728
5/22/20,Gambia,25
5/22/20,Georgia,723
5/22/20,Germany,179710
5/22/20,Ghana,6486
5/22/20,Greece,2874
5/22/20,Grenada,22
5/22/20,Guatemala,2743
5/22/20,Guinea,3067
5/22/20,Guinea-Bissau,1114
5/22/20,Guyana,127
5/22/20,Haiti,812
5/22/20,Holy See,12
5/22/20,Honduras,3477
5/22/20,Hungary,3678
5/22/20,Iceland,1803
5/22/20,India,124794
5/22/20,Indonesia,20796
5/22/20,Iran,131652
5/22/20,Iraq,3964
5/22/20,Ireland,24506
5/22/20,Israel,16690
5/22/20,Italy,228658
5/22/20,Jamaica,544
5/22/20,Japan,16385
5/22/20,Jordan,700
5/22/20,Kazakhstan,7919
5/22/20,Kenya,1161
5/22/20,"Korea, South",11165
5/22/20,Kosovo,1004
5/22/20,Kuwait,19564
5/22/20,Kyrgyzstan,1350
5/22/20,Laos,19
5/22/20,Latvia,1030
5/22/20,Lebanon,1086
5/22/20,Lesotho,2
5/22/20,Liberia,249
5/22/20,Libya,72
5/22/20,Liechtenstein,82
5/22/20,Lithuania,1604
5/22/20,Luxembourg,3981
5/22/20,MS Zaandam,9
5/22/20,Madagascar,448
5/22/20,Malawi,82
5/22/20,Malaysia,7137
5/22/20,Maldives,1274
5/22/20,Mali,969
5/22/20,Malta,600
5/22/20,Mauritania,200
5/22/20,Mauritius,332
5/22/20,Mexico,62527
5/22/20,Moldova,6847
5/22/20,Monaco,97
5/22/20,Mongolia,141
5/22/20,Montenegro,324
5/22/20,Morocco,7332
5/22/20,Mozambique,164
5/22/20,Namibia,19
5/22/20,Nepal,516
5/22/20,Netherlands,45088
5/22/20,New Zealand,1504
5/22/20,Nicaragua,279
5/22/20,Niger,937
5/22/20,Nigeria,7261
5/22/20,North Macedonia,1921
5/22/20,Norway,8332
5/22/20,Oman,6794
5/22/20,Pakistan,52437
5/22/20,Panama,10267
5/22/20,Papua New Guinea,8
5/22/20,Paraguay,838
5/22/20,Peru,111698
5/22/20,Philippines,13597
5/22/20,Poland,20619
5/22/20,Portugal,30200
5/22/20,Qatar,40481
5/22/20,Romania,17712
5/22/20,Russia,326448
5/22/20,Rwanda,321
5/22/20,Saint Kitts and Nevis,15
5/22/20,Saint Lucia,18
5/22/20,Saint Vincent and the Grenadines,18
5/22/20,San Marino,661
5/22/20,Sao Tome and Principe,251
5/22/20,Saudi Arabia,67719
5/22/20,Senegal,2909
5/22/20,Serbia,11024
5/22/20,Seychelles,11
5/22/20,Sierra Leone,606
5/22/20,Singapore,30426
5/22/20,Slovakia,1503
5/22/20,Slovenia,1468
5/22/20,Solomon Islands,0
5/22/20,Somalia,1594
5/22/20,South Africa,20125
5/22/20,South Sudan,563
5/22/20,Spain,234824
5/22/20,Sri Lanka,1068
5/22/20,Sudan,3378
5/22/20,Suriname,11
5/22/20,Sweden,33768
5/22/20,Switzerland,30707
5/22/20,Syria,59
5/22/20,Taiwan*,441
5/22/20,Tajikistan,2551
5/22/20,Tanzania,509
5/22/20,Thailand,3037
5/22/20,Timor-Leste,24
5/22/20,Togo,363
5/22/20,Trinidad and Tobago,116
5/22/20,Tunisia,1048
5/22/20,Turkey,154500
5/22/20,US,1608589
5/22/20,Uganda,175
5/22/20,Ukraine,20148
5/22/20,United Arab Emirates,27892
5/22/20,United Kingdom,244174
5/22/20,Uruguay,753
5/22/20,Uzbekistan,3028
5/22/20,Venezuela,944
5/22/20,Vietnam,324
5/22/20,West Bank and Gaza,423
5/22/20,Western Sahara,6
5/22/20,Yemen,209
5/22/20,Zambia,920
5/22/20,Zimbabwe,51
5/23/20,Afghanistan,9998
5/23/20,Albania,989
5/23/20,Algeria,8113
5/23/20,Andorra,762
5/23/20,Angola,61
5/23/20,Antigua and Barbuda,25
5/23/20,Argentina,11353
5/23/20,Armenia,6302
5/23/20,Australia,7114
5/23/20,Austria,16486
5/23/20,Azerbaijan,3982
5/23/20,Bahamas,100
5/23/20,Bahrain,8802
5/23/20,Bangladesh,32078
5/23/20,Barbados,92
5/23/20,Belarus,35244
5/23/20,Belgium,56810
5/23/20,Belize,18
5/23/20,Benin,135
5/23/20,Bhutan,24
5/23/20,Bolivia,5915
5/23/20,Bosnia and Herzegovina,2391
5/23/20,Botswana,30
5/23/20,Brazil,347398
5/23/20,Brunei,141
5/23/20,Bulgaria,2408
5/23/20,Burkina Faso,814
5/23/20,Burma,201
5/23/20,Burundi,42
5/23/20,Cabo Verde,371
5/23/20,Cambodia,124
5/23/20,Cameroon,4400
5/23/20,Canada,85151
5/23/20,Central African Republic,552
5/23/20,Chad,648
5/23/20,Chile,80287
5/23/20,China,84084
5/23/20,Colombia,20177
5/23/20,Comoros,78
5/23/20,Congo (Brazzaville),487
5/23/20,Congo (Kinshasa),2025
5/23/20,Costa Rica,918
5/23/20,Cote d'Ivoire,2366
5/23/20,Croatia,2243
5/23/20,Cuba,1931
5/23/20,Cyprus,927
5/23/20,Czechia,8890
5/23/20,Denmark,11487
5/23/20,Diamond Princess,712
5/23/20,Djibouti,2270
5/23/20,Dominica,16
5/23/20,Dominican Republic,14422
5/23/20,Ecuador,36258
5/23/20,Egypt,16513
5/23/20,El Salvador,1819
5/23/20,Equatorial Guinea,960
5/23/20,Eritrea,39
5/23/20,Estonia,1821
5/23/20,Eswatini,238
5/23/20,Ethiopia,494
5/23/20,Fiji,18
5/23/20,Finland,6568
5/23/20,France,182694
5/23/20,Gabon,1934
5/23/20,Gambia,25
5/23/20,Georgia,728
5/23/20,Germany,179986
5/23/20,Ghana,6617
5/23/20,Greece,2876
5/23/20,Grenada,22
5/23/20,Guatemala,3054
5/23/20,Guinea,3176
5/23/20,Guinea-Bissau,1114
5/23/20,Guyana,127
5/23/20,Haiti,865
5/23/20,Holy See,12
5/23/20,Honduras,3477
5/23/20,Hungary,3713
5/23/20,Iceland,1804
5/23/20,India,131423
5/23/20,Indonesia,21745
5/23/20,Iran,133521
5/23/20,Iraq,4272
5/23/20,Ireland,24582
5/23/20,Israel,16712
5/23/20,Italy,229327
5/23/20,Jamaica,550
5/23/20,Japan,16410
5/23/20,Jordan,704
5/23/20,Kazakhstan,7919
5/23/20,Kenya,1192
5/23/20,"Korea, South",11190
5/23/20,Kosovo,1025
5/23/20,Kuwait,20464
5/23/20,Kyrgyzstan,1365
5/23/20,Laos,19
5/23/20,Latvia,1046
5/23/20,Lebanon,1097
5/23/20,Lesotho,2
5/23/20,Liberia,255
5/23/20,Libya,75
5/23/20,Liechtenstein,82
5/23/20,Lithuania,1616
5/23/20,Luxembourg,3990
5/23/20,MS Zaandam,9
5/23/20,Madagascar,488
5/23/20,Malawi,82
5/23/20,Malaysia,7185
5/23/20,Maldives,1313
5/23/20,Mali,1015
5/23/20,Malta,609
5/23/20,Mauritania,227
5/23/20,Mauritius,332
5/23/20,Mexico,65856
5/23/20,Moldova,6994
5/23/20,Monaco,98
5/23/20,Mongolia,141
5/23/20,Montenegro,324
5/23/20,Morocco,7406
5/23/20,Mozambique,168
5/23/20,Namibia,20
5/23/20,Nepal,584
5/23/20,Netherlands,45265
5/23/20,New Zealand,1504
5/23/20,Nicaragua,279
5/23/20,Niger,943
5/23/20,Nigeria,7526
5/23/20,North Macedonia,1941
5/23/20,Norway,8346
5/23/20,Oman,7257
5/23/20,Pakistan,54601
5/23/20,Panama,10577
5/23/20,Papua New Guinea,8
5/23/20,Paraguay,850
5/23/20,Peru,115754
5/23/20,Philippines,13777
5/23/20,Poland,20931
5/23/20,Portugal,30471
5/23/20,Qatar,42213
5/23/20,Romania,17857
5/23/20,Russia,335882
5/23/20,Rwanda,325
5/23/20,Saint Kitts and Nevis,15
5/23/20,Saint Lucia,18
5/23/20,Saint Vincent and the Grenadines,18
5/23/20,San Marino,665
5/23/20,Sao Tome and Principe,251
5/23/20,Saudi Arabia,70161
5/23/20,Senegal,2976
5/23/20,Serbia,11092
5/23/20,Seychelles,11
5/23/20,Sierra Leone,621
5/23/20,Singapore,31068
5/23/20,Slovakia,1504
5/23/20,Slovenia,1468
5/23/20,Solomon Islands,0
5/23/20,Somalia,1594
5/23/20,South Africa,21343
5/23/20,South Sudan,655
5/23/20,Spain,235290
5/23/20,Sri Lanka,1089
5/23/20,Sudan,3628
5/23/20,Suriname,11
5/23/20,Sweden,34171
5/23/20,Switzerland,30725
5/23/20,Syria,70
5/23/20,Taiwan*,441
5/23/20,Tajikistan,2738
5/23/20,Tanzania,509
5/23/20,Thailand,3040
5/23/20,Timor-Leste,24
5/23/20,Togo,373
5/23/20,Trinidad and Tobago,116
5/23/20,Tunisia,1048
5/23/20,Turkey,155686
5/23/20,US,1629786
5/23/20,Uganda,198
5/23/20,Ukraine,20580
5/23/20,United Arab Emirates,28704
5/23/20,United Kingdom,245682
5/23/20,Uruguay,764
5/23/20,Uzbekistan,3115
5/23/20,Venezuela,1010
5/23/20,Vietnam,325
5/23/20,West Bank and Gaza,423
5/23/20,Western Sahara,6
5/23/20,Yemen,212
5/23/20,Zambia,920
5/23/20,Zimbabwe,56
5/24/20,Afghanistan,10582
5/24/20,Albania,998
5/24/20,Algeria,8306
5/24/20,Andorra,762
5/24/20,Angola,69
5/24/20,Antigua and Barbuda,25
5/24/20,Argentina,12076
5/24/20,Armenia,6661
5/24/20,Australia,7114
5/24/20,Austria,16503
5/24/20,Azerbaijan,4122
5/24/20,Bahamas,100
5/24/20,Bahrain,9138
5/24/20,Bangladesh,33610
5/24/20,Barbados,92
5/24/20,Belarus,36198
5/24/20,Belgium,57092
5/24/20,Belize,18
5/24/20,Benin,191
5/24/20,Bhutan,24
5/24/20,Bolivia,6263
5/24/20,Bosnia and Herzegovina,2401
5/24/20,Botswana,35
5/24/20,Brazil,363211
5/24/20,Brunei,141
5/24/20,Bulgaria,2427
5/24/20,Burkina Faso,814
5/24/20,Burma,201
5/24/20,Burundi,42
5/24/20,Cabo Verde,380
5/24/20,Cambodia,124
5/24/20,Cameroon,4890
5/24/20,Canada,86106
5/24/20,Central African Republic,604
5/24/20,Chad,675
5/24/20,Chile,83996
5/24/20,China,84095
5/24/20,Colombia,21175
5/24/20,Comoros,87
5/24/20,Congo (Brazzaville),487
5/24/20,Congo (Kinshasa),2141
5/24/20,Costa Rica,930
5/24/20,Cote d'Ivoire,2376
5/24/20,Croatia,2244
5/24/20,Cuba,1941
5/24/20,Cyprus,935
5/24/20,Czechia,8955
5/24/20,Denmark,11559
5/24/20,Diamond Princess,712
5/24/20,Djibouti,2270
5/24/20,Dominica,16
5/24/20,Dominican Republic,14801
5/24/20,Ecuador,36756
5/24/20,Egypt,17265
5/24/20,El Salvador,1915
5/24/20,Equatorial Guinea,960
5/24/20,Eritrea,39
5/24/20,Estonia,1823
5/24/20,Eswatini,250
5/24/20,Ethiopia,582
5/24/20,Fiji,18
5/24/20,Finland,6579
5/24/20,France,182709
5/24/20,Gabon,1934
5/24/20,Gambia,25
5/24/20,Georgia,730
5/24/20,Germany,180328
5/24/20,Ghana,6683
5/24/20,Greece,2878
5/24/20,Grenada,22
5/24/20,Guatemala,3424
5/24/20,Guinea,3275
5/24/20,Guinea-Bissau,1114
5/24/20,Guyana,135
5/24/20,Haiti,865
5/24/20,Holy See,12
5/24/20,Honduras,3950
5/24/20,Hungary,3741
5/24/20,Iceland,1804
5/24/20,India,138536
5/24/20,Indonesia,22271
5/24/20,Iran,135701
5/24/20,Iraq,4469
5/24/20,Ireland,24639
5/24/20,Israel,16717
5/24/20,Italy,229858
5/24/20,Jamaica,552
5/24/20,Japan,16451
5/24/20,Jordan,708
5/24/20,Kazakhstan,8531
5/24/20,Kenya,1214
5/24/20,"Korea, South",11206
5/24/20,Kosovo,1032
5/24/20,Kuwait,21302
5/24/20,Kyrgyzstan,1403
5/24/20,Laos,19
5/24/20,Latvia,1047
5/24/20,Lebanon,1114
5/24/20,Lesotho,2
5/24/20,Liberia,265
5/24/20,Libya,75
5/24/20,Liechtenstein,82
5/24/20,Lithuania,1623
5/24/20,Luxembourg,3992
5/24/20,MS Zaandam,9
5/24/20,Madagascar,527
5/24/20,Malawi,83
5/24/20,Malaysia,7245
5/24/20,Maldives,1371
5/24/20,Mali,1030
5/24/20,Malta,610
5/24/20,Mauritania,237
5/24/20,Mauritius,334
5/24/20,Mexico,68620
5/24/20,Moldova,7093
5/24/20,Monaco,98
5/24/20,Mongolia,141
5/24/20,Montenegro,324
5/24/20,Morocco,7433
5/24/20,Mozambique,194
5/24/20,Namibia,21
5/24/20,Nepal,603
5/24/20,Netherlands,45437
5/24/20,New Zealand,1504
5/24/20,Nicaragua,279
5/24/20,Niger,945
5/24/20,Nigeria,7839
5/24/20,North Macedonia,1978
5/24/20,Norway,8352
5/24/20,Oman,7770
5/24/20,Pakistan,56349
5/24/20,Panama,10926
5/24/20,Papua New Guinea,8
5/24/20,Paraguay,862
5/24/20,Peru,119959
5/24/20,Philippines,14035
5/24/20,Poland,21326
5/24/20,Portugal,30623
5/24/20,Qatar,43714
5/24/20,Romania,18070
5/24/20,Russia,344481
5/24/20,Rwanda,327
5/24/20,Saint Kitts and Nevis,15
5/24/20,Saint Lucia,18
5/24/20,Saint Vincent and the Grenadines,18
5/24/20,San Marino,665
5/24/20,Sao Tome and Principe,251
5/24/20,Saudi Arabia,72560
5/24/20,Senegal,3047
5/24/20,Serbia,11159
5/24/20,Seychelles,11
5/24/20,Sierra Leone,707
5/24/20,Singapore,31616
5/24/20,Slovakia,1509
5/24/20,Slovenia,1468
5/24/20,Solomon Islands,0
5/24/20,Somalia,1594
5/24/20,South Africa,22583
5/24/20,South Sudan,655
5/24/20,Spain,235772
5/24/20,Sri Lanka,1141
5/24/20,Sudan,3820
5/24/20,Suriname,11
5/24/20,Sweden,34381
5/24/20,Switzerland,30736
5/24/20,Syria,86
5/24/20,Taiwan*,441
5/24/20,Tajikistan,2929
5/24/20,Tanzania,509
5/24/20,Thailand,3040
5/24/20,Timor-Leste,24
5/24/20,Togo,381
5/24/20,Trinidad and Tobago,116
5/24/20,Tunisia,1051
5/24/20,Turkey,156827
5/24/20,US,1649900
5/24/20,Uganda,198
5/24/20,Ukraine,20986
5/24/20,United Arab Emirates,29485
5/24/20,United Kingdom,247037
5/24/20,Uruguay,769
5/24/20,Uzbekistan,3164
5/24/20,Venezuela,1121
5/24/20,Vietnam,325
5/24/20,West Bank and Gaza,423
5/24/20,Western Sahara,9
5/24/20,Yemen,222
5/24/20,Zambia,920
5/24/20,Zimbabwe,56
5/25/20,Afghanistan,11173
5/25/20,Albania,1004
5/25/20,Algeria,8503
5/25/20,Andorra,763
5/25/20,Angola,70
5/25/20,Antigua and Barbuda,25
5/25/20,Argentina,12628
5/25/20,Armenia,7113
5/25/20,Australia,7126
5/25/20,Austria,16539
5/25/20,Azerbaijan,4271
5/25/20,Bahamas,100
5/25/20,Bahrain,9171
5/25/20,Bangladesh,35585
5/25/20,Barbados,92
5/25/20,Belarus,37144
5/25/20,Belgium,57342
5/25/20,Belize,18
5/25/20,Benin,191
5/25/20,Bhutan,27
5/25/20,Bolivia,6660
5/25/20,Bosnia and Herzegovina,2406
